date,mlp_wide_vote,wide_deep_vote,resnet_mlp_vote,mlp_small_vote,se_mlp_vote,stacked_gru_ln_vote,ensemble_vote_pred,Date,Close,High,Low,Open,Volume,forward_return_10,forward_return_15,forward_return_30,forward_return_60,close_diff_next_day,target_period,forward_binary_10,forward_binary_15,forward_binary_30,forward_binary_60,predicted_horizon_days,predicted_return
2025-02-14,0,0,0,0,0,0,0,2025-02-14,6114.6298828125,6127.47021484375,6107.6201171875,6115.52001953125,4335190000,0.0452858697919495,0.0890666087814544,0.0895925187606547,0.0387459693186285,-14.9501953125,2,0,0,1,0,60,0.0387459693186285
2025-02-18,0,0,0,0,0,0,0,2025-02-18,6129.580078125,6129.6298828125,6099.509765625,6121.60009765625,4684980000,0.0608205362825049,0.1000544270789747,0.0881420378940733,0.0402200728471751,-14.56982421875,1,0,1,0,0,60,0.0402200728471751
2025-02-19,0,0,0,0,0,0,0,2025-02-19,6144.14990234375,6147.43017578125,6111.14990234375,6117.759765625,4562330000,0.0516069005873953,0.097306827042932,0.0834389301254754,0.0384016237833158,26.6298828125,1,0,1,0,0,60,0.0384016237833158
2025-02-20,2,2,2,2,2,2,2,2025-02-20,6117.52001953125,6134.5,6084.58984375,6134.5,4813690000,0.0660449033391989,0.1079412911465993,0.1336046187896153,0.0267086254734789,104.39013671875,2,0,0,1,0,15,0.1079412911465993
2025-02-21,0,0,0,0,0,0,0,2025-02-21,6013.1298828125,6114.81982421875,6008.56005859375,6114.10009765625,5434560000,0.0421007381507052,0.0663582065591097,0.1850679906956656,0.0083053498465994,29.8798828125,2,0,0,1,0,60,0.0083053498465994
2025-02-24,2,2,2,2,2,2,2,2025-02-24,5983.25,6043.64990234375,5977.830078125,6026.68994140625,4990120000,0.0656667552860044,0.0542948653860746,0.181934910365944,0.0072031525073601,28.0,2,0,0,1,0,15,0.0542948653860746
2025-02-25,2,2,2,2,2,2,2,2025-02-25,5955.25,5992.64990234375,5908.490234375,5982.72998046875,5374690000,0.068768014018018,0.0606608119230278,0.1951685461413761,0.0189302860767228,-0.81005859375,2,0,0,1,0,15,0.0606608119230278
2025-02-26,2,2,2,2,2,2,2,2025-02-26,5956.06005859375,6009.81982421875,5932.68994140625,5970.8701171875,4869580000,0.0637151548141046,0.0494723648657136,0.0914732110141163,0.0195224413419905,94.490234375,2,0,0,1,0,15,0.0494723648657136
2025-02-27,2,2,2,2,2,2,2,2025-02-27,5861.56982421875,5993.68994140625,5858.77978515625,5981.8798828125,5057680000,0.061586266731741,0.0350845032665811,0.112664086623315,0.0101243881043489,-92.93017578125,2,0,0,1,0,15,0.0350845032665811
2025-02-28,2,2,2,2,2,2,2,2025-02-28,5954.5,5959.39990234375,5837.66015625,5856.740234375,6441140000,0.0559608830511955,0.0506284782939638,0.1102182497142931,0.0055661129908897,104.77978515625,2,0,0,1,0,15,0.0506284782939638
2025-03-03,2,2,2,2,2,2,2,2025-03-03,5849.72021484375,5986.08984375,5810.91015625,5968.330078125,5613850000,0.0307658858404531,0.0142435017050057,0.0820851729411213,-0.0065940836252824,71.5703125,2,0,0,1,0,15,0.0142435017050057
2025-03-04,2,2,2,2,2,2,2,2025-03-04,5778.14990234375,5865.080078125,5732.58984375,5811.97998046875,6138110000,0.0291183689740794,0.0002596660738245,0.070695976529044,-0.0226684992654518,-64.47998046875,2,0,0,1,0,15,0.0002596660738245
2025-03-05,2,2,2,2,2,2,2,2025-03-05,5842.6298828125,5860.58984375,5742.35009765625,5781.35986328125,5285970000,0.0294856901758704,0.0228335287700582,0.1074605581271888,-0.0116819486945761,104.10986328125,2,0,0,1,0,15,0.0228335287700582
2025-03-06,2,2,2,2,2,2,2,2025-03-06,5738.52001953125,5812.080078125,5711.64013671875,5785.8701171875,5165080000,0.0133553505341925,0.0079408921123587,0.0862853857622305,-0.0332584095903487,-31.68017578125,2,0,0,1,0,15,0.0079408921123587
2025-03-07,2,2,2,2,2,2,2,2025-03-07,5770.2001953125,5783.009765625,5666.2900390625,5726.009765625,5705140000,0.018110110110455,0.0339118958263795,0.1186460348235713,-0.0335272215869416,155.64013671875,2,0,0,1,0,15,0.0339118958263795
2025-03-10,2,2,2,2,2,2,2,2025-03-10,5614.56005859375,5705.3701171875,5564.02001953125,5705.3701171875,6409370000,-0.0265293304265676,0.0004828997372241,0.0618031656984936,-0.0596652709605544,42.490234375,2,0,0,1,0,15,0.0004828997372241
2025-03-11,2,2,2,2,2,2,2,2025-03-11,5572.06982421875,5636.2998046875,5528.41015625,5603.64990234375,6221240000,-0.0354150037796121,-0.0108289089082008,0.0364983399730476,-0.0618305174928059,-27.22998046875,2,0,0,1,0,15,-0.0108289089082008
2025-03-12,2,2,2,2,2,2,2,2025-03-12,5599.2998046875,5642.18994140625,5546.08984375,5624.83984375,5219830000,-0.0197647818291886,-0.0126381214220897,0.020881419776656,-0.0668393342619343,77.77978515625,2,0,0,1,0,15,-0.0126381214220897
2025-03-13,2,0,0,0,0,0,0,2025-03-13,5521.52001953125,5597.77978515625,5504.64990234375,5594.4501953125,5018980000,-0.030174017802384,0.0231630753796143,-0.0006678373188235,-0.0806476107967761,-117.419921875,1,0,1,0,0,60,-0.0806476107967761
2025-03-14,2,1,0,0,0,0,0,2025-03-14,5638.93994140625,5645.27001953125,5563.85009765625,5563.85009765625,4863180000,0.0103925146317531,0.1113226150522204,0.0199303534083201,-0.0662167071505172,-36.18017578125,1,0,1,0,0,60,-0.0662167071505172
2025-03-17,1,1,1,1,1,1,1,2025-03-17,5675.1201171875,5703.52001953125,5631.1201171875,5635.60009765625,5031770000,0.01127436022528,0.1210667424934563,0.0205526940145304,-0.0576396994603661,60.4599609375,1,0,1,0,0,30,0.0205526940145304
2025-03-18,1,0,0,0,0,0,0,2025-03-18,5614.66015625,5654.52978515625,5597.759765625,5654.52978515625,4666270000,-0.0032681412698986,0.1268150314467442,0.0081881138246808,-0.0712292980069289,-60.6298828125,1,0,1,0,0,60,-0.0712292980069289
2025-03-19,1,1,0,0,0,0,0,2025-03-19,5675.2900390625,5715.330078125,5622.2001953125,5632.3701171875,4660090000,0.0007617434151643,0.0400209167525595,0.012695953457261,-0.0504737626150503,12.39990234375,1,0,1,0,0,60,-0.0504737626150503
2025-03-20,1,0,0,0,0,0,0,2025-03-20,5662.89013671875,5711.14990234375,5632.330078125,5646.919921875,4678420000,0.0493596088263261,0.0749499998424316,-0.0041816714321286,-0.0613646585181107,-4.669921875,1,0,1,0,0,60,-0.0613646585181107
2025-03-21,0,0,0,0,0,0,0,2025-03-21,5667.56005859375,5670.83984375,5603.10009765625,5630.72998046875,9367460000,0.116963069429534,0.0567182145272633,0.0030405346432562,-0.0526784046273892,-100.009765625,0,1,0,0,0,60,-0.0526784046273892
2025-03-24,0,0,0,0,0,0,0,2025-03-24,5767.56982421875,5775.14013671875,5718.080078125,5718.080078125,4517990000,0.1393293148735739,0.0668889385261719,0.0286538687961075,-0.0356637560738494,-9.080078125,0,1,0,0,0,60,-0.0356637560738494
2025-03-25,0,0,0,0,0,0,0,2025-03-25,5776.64990234375,5786.9501953125,5760.419921875,5775.9599609375,4467340000,0.1593250099243359,0.0704180252830677,0.0258147566332413,-0.0320367078225933,64.44970703125,0,1,0,0,0,60,-0.0320367078225933
2025-03-26,0,0,0,0,0,0,0,2025-03-26,5712.2001953125,5783.6201171875,5694.41015625,5771.66015625,4183140000,0.0467848590843855,0.0827378326743877,0.0085206154029711,-0.0519437178736206,18.89013671875,1,0,1,0,0,60,-0.0519437178736206
2025-03-27,0,0,0,0,0,0,0,2025-03-27,5693.31005859375,5732.27978515625,5670.93994140625,5695.64013671875,4403460000,0.0807244178913901,0.0777272697863105,0.0059011364883359,-0.0654724754814641,112.3701171875,0,1,0,0,0,60,-0.0654724754814641
2025-03-28,0,0,0,0,0,0,0,2025-03-28,5580.93994140625,5685.89013671875,5572.419921875,5679.2001953125,4513330000,0.0405678685882335,0.0819548931966451,-0.0450447371901563,-0.0839144411394511,-30.91015625,1,0,1,0,0,60,-0.0839144411394511
2025-03-31,0,0,0,0,0,0,0,2025-03-31,5611.85009765625,5627.56005859375,5488.72998046875,5527.91015625,5257250000,0.0380837989538296,0.0612906687134533,-0.0466656557993452,-0.0861697112518763,-21.2197265625,1,0,1,0,0,60,-0.0861697112518763
2025-04-01,0,0,0,0,0,0,0,2025-04-01,5633.06982421875,5650.56982421875,5558.52001953125,5597.52978515625,4434500000,0.0438125175416008,0.0478453619474572,-0.0440401743320602,-0.0874767361097104,-37.900390625,1,0,1,0,0,60,-0.0874767361097104
2025-04-02,0,0,0,0,0,0,0,2025-04-02,5670.97021484375,5695.31005859375,5571.47998046875,5580.759765625,4243830000,0.074922759993536,0.0339485875705711,-0.0415688462818516,-0.0860570937172295,274.4501953125,0,1,0,0,0,60,-0.0860570937172295
2025-04-03,0,0,0,0,0,0,0,2025-04-03,5396.52001953125,5499.52978515625,5390.830078125,5492.740234375,7210470000,0.0215457663714753,-0.0232914119673407,-0.0942974221737669,-0.1293140502196238,322.43994140625,0,1,0,0,0,60,-0.1293140502196238
2025-04-04,0,0,0,0,0,0,0,2025-04-04,5074.080078125,5292.14013671875,5069.89990234375,5292.14013671875,8853500000,-0.0163080365248219,-0.0822373813022835,-0.1491582274071059,-0.1852034804492104,11.830078125,0,1,0,0,0,60,-0.1852034804492104
2025-04-07,0,0,0,0,0,0,0,2025-04-07,5062.25,5246.56982421875,4835.0400390625,4953.7900390625,8691980000,-0.0426475058664744,-0.0896592902714824,-0.1478353472142424,-0.1938258066086375,79.47998046875,0,1,0,0,0,60,-0.1938258066086375
2025-04-08,0,0,0,0,0,0,0,2025-04-08,4982.77001953125,5267.47021484375,4910.419921875,5193.56982421875,7408140000,-0.073121296638501,-0.1052763002901686,-0.1474589175172336,-0.2001948585465051,-474.1298828125,0,1,0,0,0,60,-0.2001948585465051
2025-04-09,0,0,0,0,0,0,0,2025-04-09,5456.89990234375,5481.33984375,4948.43017578125,4965.27978515625,9489600000,-0.0050813647770562,-0.0262734747495464,-0.0659207838965414,-0.1234627974492279,188.85009765625,0,1,0,0,0,60,-0.1234627974492279
2025-04-10,0,0,0,0,0,0,0,2025-04-10,5268.0498046875,5353.14990234375,5115.27001953125,5353.14990234375,6677140000,-0.0465430559323696,-0.0736142809304242,-0.0921569229668866,-0.1588964849261988,-95.31005859375,0,1,0,0,0,60,-0.1588964849261988
2025-04-11,0,0,0,0,0,0,0,2025-04-11,5363.35986328125,5381.4599609375,5220.77001953125,5255.56005859375,5602550000,-0.0299145623728238,-0.0507965881027426,-0.0942626702005077,-0.1460243522545046,-42.6103515625,0,1,0,0,0,60,-0.1460243522545046
2025-04-14,0,0,0,0,0,0,0,2025-04-14,5405.97021484375,5459.4599609375,5358.02001953125,5441.9599609375,5031440000,-0.0278483357890096,-0.0358379099729756,-0.0819521963556458,-0.1363919941141819,9.34033203125,0,1,0,0,0,60,-0.1363919941141819
2025-04-15,0,0,0,0,0,0,0,2025-04-15,5396.6298828125,5450.41015625,5386.43994140625,5411.990234375,4317110000,-0.030962168474942,-0.0416690186416015,-0.0871998007288329,-0.1390957680282405,120.9296875,0,1,0,0,0,60,-0.1390957680282405
2025-04-16,0,0,0,0,0,0,0,2025-04-16,5275.7001953125,5367.240234375,5220.7900390625,5335.75,4607750000,-0.0586066610387358,-0.0685458797427427,-0.1075817156172542,-0.1550443333265557,-7.0,0,1,0,0,0,60,-0.1550443333265557
2025-04-17,0,0,0,0,0,0,0,2025-04-17,5282.7001953125,5328.31005859375,5255.580078125,5305.4501953125,4714880000,-0.0710380120725037,-0.0666459273246524,-0.1100482404710777,-0.1566166913183585,124.5,1,0,1,0,0,60,-0.1566166913183585
2025-04-21,0,0,0,0,0,0,0,2025-04-21,5158.2001953125,5232.93994140625,5101.6298828125,5232.93994140625,4226340000,-0.0871055924924848,-0.1173797828221655,-0.1360334294078227,-0.1808948023775775,-129.5595703125,0,1,0,0,0,60,-0.1808948023775775
2025-04-22,0,0,0,0,0,0,0,2025-04-22,5287.759765625,5309.60986328125,5207.669921875,5207.669921875,4666950000,-0.0569209032659894,-0.1017217315626344,-0.114398261921871,-0.1602451832088925,-88.10009765625,0,1,0,0,0,60,-0.1602451832088925
2025-04-23,0,0,0,0,0,0,0,2025-04-23,5375.85986328125,5469.68994140625,5356.169921875,5395.919921875,5371390000,-0.0453573488833343,-0.0876899775638125,-0.0948663916513464,-0.1474467489177721,-108.91015625,0,1,0,0,0,60,-0.1474467489177721
2025-04-24,0,0,0,0,0,0,0,2025-04-24,5484.77001953125,5489.39990234375,5371.9599609375,5381.3798828125,4697710000,-0.0316334431029499,-0.0730379002981793,-0.0859264869937407,-0.1307289634457303,-40.43994140625,0,1,0,0,0,60,-0.1307289634457303
2025-04-25,0,0,0,0,0,0,0,2025-04-25,5525.2099609375,5528.10986328125,5455.85986328125,5489.72998046875,4236580000,-0.023798998852262,-0.0726992790648543,-0.0800332226507845,-0.131107402813842,-3.5400390625,0,1,0,0,0,60,-0.131107402813842
2025-04-28,0,0,0,0,0,0,0,2025-04-28,5528.75,5553.66015625,5468.64013671875,5529.22021484375,4257880000,-0.0539749639503243,-0.0729173805311241,-0.0844636697701545,-0.1311573439851517,-32.080078125,0,1,0,0,0,60,-0.1311573439851517
2025-04-29,1,0,0,0,0,0,0,2025-04-29,5560.830078125,5571.9501953125,5505.7001953125,5508.8701171875,4747150000,-0.0553328753462898,-0.0639058061680106,-0.076617693465011,-0.129575315071498,-8.22998046875,0,1,0,0,0,60,-0.129575315071498
2025-04-30,1,1,1,1,1,1,1,2025-04-30,5569.06005859375,5581.83984375,5433.240234375,5499.43994140625,5449490000,-0.0549029483251746,-0.0471459705837067,-0.0787724143367754,-0.1284412362931501,-35.080078125,1,0,1,0,0,30,-0.0787724143367754
2025-05-01,1,0,0,0,0,0,0,2025-05-01,5604.14013671875,5658.91015625,5597.35009765625,5625.14013671875,4935270000,-0.0528635677234775,-0.0407170885447504,-0.0623777707974987,-0.1203479189648363,-82.52978515625,1,0,1,0,0,60,-0.1203479189648363
2025-05-02,1,0,0,0,0,0,0,2025-05-02,5686.669921875,5700.7001953125,5642.27978515625,5645.8798828125,4854380000,-0.0456013155054568,-0.020016113865708,-0.0574231116716031,-0.1062770106158141,36.2900390625,1,0,1,0,0,60,-0.1062770106158141
2025-05-05,0,0,0,0,0,0,0,2025-05-05,5650.3798828125,5683.3798828125,5634.47998046875,5655.31982421875,4358260000,-0.0525220017631377,-0.0457921679936711,-0.0555500374573223,-0.108687151137046,43.4697265625,1,0,1,0,0,60,-0.108687151137046
2025-05-06,0,0,0,0,0,0,0,2025-05-06,5606.91015625,5649.580078125,5586.0400390625,5605.8701171875,4717260000,-0.0561488179165945,-0.0478283546508012,-0.0625260127055483,-0.1011700258715079,-24.36962890625,1,0,1,0,0,60,-0.1011700258715079
2025-05-07,0,0,0,0,0,0,0,2025-05-07,5631.27978515625,5654.72998046875,5578.64013671875,5614.18017578125,4987440000,-0.0365003110755511,-0.0475104979103286,-0.0563956251182281,-0.1103738997079309,-32.66015625,0,1,0,0,0,60,-0.1103738997079309
2025-05-08,0,0,0,0,0,0,0,2025-05-08,5663.93994140625,5720.10009765625,5635.3798828125,5663.60009765625,5627400000,-0.0304809186158043,-0.0419084902042521,-0.0599534926238789,-0.1008463002241498,4.02978515625,0,1,0,0,0,60,-0.1008463002241498
2025-05-09,0,0,0,0,0,0,0,2025-05-09,5659.91015625,5691.68994140625,5644.14990234375,5679.64990234375,4645090000,-0.0246276245511363,-0.0465014450754125,-0.0709548974355172,-0.1079816260235051,-184.27978515625,0,1,0,0,0,60,-0.1079816260235051
2025-05-12,0,0,0,0,0,0,0,2025-05-12,5844.18994140625,5845.3701171875,5786.080078125,5807.2001953125,6014580000,-0.0130624967738115,-0.0211343975841635,-0.0407031674289382,-0.0782034792734621,-42.35986328125,0,1,0,0,0,60,-0.0782034792734621
2025-05-13,0,0,0,0,0,0,0,2025-05-13,5886.5498046875,5906.64013671875,5845.02001953125,5854.14990234375,5516290000,-0.0003396421982213,-0.0141120305418147,-0.0414377764661926,-0.078707928734454,-6.0302734375,0,1,0,0,0,60,-0.078707928734454
2025-05-14,0,0,0,0,0,0,0,2025-05-14,5892.580078125,5906.5498046875,5872.10986328125,5896.740234375,5233450000,-0.0033134777939175,-0.0078662010841121,-0.0454376435194864,-0.0754489487563843,-24.35009765625,0,1,0,0,0,60,-0.0754489487563843
2025-05-15,0,0,0,0,0,0,0,2025-05-15,5916.93017578125,5924.2099609375,5865.16015625,5869.81982421875,4991290000,0.0008864190150259,-0.013904113986653,-0.046417781040182,-0.0820430188329355,-41.44970703125,0,1,0,0,0,60,-0.0820430188329355
2025-05-16,0,0,0,0,0,0,0,2025-05-16,5958.3798828125,5958.6201171875,5907.35986328125,5929.08984375,4850850000,0.0037803518276389,-0.0079089160833759,-0.0386623919409614,-0.0785887113702694,-5.22021484375,0,1,0,0,0,60,-0.0785887113702694
2025-05-19,0,0,0,0,0,0,0,2025-05-19,5963.60009765625,5968.60986328125,5895.68994140625,5902.8798828125,4144010000,-0.0011339363219309,-0.0124544339377705,-0.0423642258798113,-0.0780608821089452,23.14013671875,0,1,0,0,0,60,-0.0780608821089452
2025-05-20,0,0,0,0,0,0,0,2025-05-20,5940.4599609375,5953.06005859375,5909.259765625,5944.66015625,4416850000,-0.0050830787377948,-0.0135797095855952,-0.0539689826890269,-0.0789698687050455,95.85009765625,0,1,0,0,0,60,-0.0789698687050455
2025-05-21,0,0,0,0,0,0,0,2025-05-21,5844.60986328125,5938.3701171875,5830.91015625,5910.18017578125,5254250000,-0.0159429468994842,-0.0331912788073558,-0.0618573604402664,-0.0937394925248672,2.60009765625,0,1,0,0,0,60,-0.0937394925248672
2025-05-22,0,0,0,0,0,0,0,2025-05-22,5842.009765625,5878.080078125,5825.81982421875,5841.259765625,5157050000,-0.0263901001380369,-0.0225800772578014,-0.0616029267760874,-0.0888047860528543,39.18994140625,1,0,1,0,0,60,-0.0888047860528543
2025-05-23,0,0,0,0,0,0,0,2025-05-23,5802.81982421875,5829.509765625,5767.41015625,5781.89013671875,4662820000,-0.0338102097537552,-0.038171033560004,-0.0735144251773347,-0.09271112840903,-118.72021484375,0,1,0,0,0,60,-0.09271112840903
2025-05-27,0,0,0,0,0,0,0,2025-05-27,5921.5400390625,5924.330078125,5854.06982421875,5854.06982421875,5366380000,-0.0194193919652042,-0.0102261469004443,-0.0571486681082866,-0.0704266743767566,32.990234375,1,0,1,0,0,60,-0.0704266743767566
2025-05-28,0,0,0,0,0,0,0,2025-05-28,5888.5498046875,5939.919921875,5881.8798828125,5925.5400390625,4665050000,-0.0221994514473856,-0.0154359333493457,-0.0592995239925715,-0.0894338003139781,-23.6201171875,1,0,1,0,0,60,-0.0894338003139781
2025-05-29,0,0,0,0,0,0,0,2025-05-29,5912.169921875,5943.1298828125,5873.7998046875,5939.9599609375,4569750000,-0.0220155706966944,-0.0093283203525145,-0.0568535889243279,-0.0818642211807993,0.47998046875,1,0,1,0,0,60,-0.0818642211807993
2025-05-30,0,0,0,0,0,0,0,2025-05-30,5911.68994140625,5922.14013671875,5843.66015625,5903.669921875,6378540000,-0.0109219673331109,-0.0188343203494973,-0.0531842730476209,-0.0857183959366406,-24.25,0,1,0,0,0,60,-0.0857183959366406
2025-06-02,0,0,0,0,0,0,0,2025-06-02,5935.93994140625,5937.39990234375,5861.43017578125,5896.68017578125,4832240000,-0.0161061084709224,-0.0256460298065567,-0.0523269383409398,-0.0841577389385054,-34.43017578125,0,1,0,0,0,60,-0.0841577389385054
2025-06-03,0,0,0,0,0,0,0,2025-06-03,5970.3701171875,5981.35009765625,5929.0,5938.56005859375,5026680000,-0.0020642947042063,-0.0199912733642687,-0.051924894430818,-0.0817442635291629,-0.43994140625,0,1,0,0,0,60,-0.0817442635291629
2025-06-04,0,0,0,0,0,0,0,2025-06-04,5970.81005859375,5990.47998046875,5966.10986328125,5978.93994140625,4767050000,-0.0016820393014119,-0.02771688748712,-0.0517692313776566,-0.0757631619761807,31.51025390625,0,1,0,0,0,60,-0.0757631619761807
2025-06-05,0,0,0,0,0,0,0,2025-06-05,5939.2998046875,5999.7001953125,5921.2001953125,5985.669921875,5091850000,-0.004782306464271,-0.0378693302016611,-0.0580912660644149,-0.0742322908867064,-61.06005859375,0,1,0,0,0,60,-0.0742322908867064
2025-06-06,0,0,0,0,0,0,0,2025-06-06,6000.35986328125,6016.8701171875,5978.6298828125,5987.06005859375,4355710000,-0.0041177359170692,-0.0329721151002641,-0.0490140845506404,-0.0694605860532259,-5.52001953125,0,1,0,0,0,60,-0.0694605860532259
2025-06-09,0,0,0,0,0,0,0,2025-06-09,6005.8798828125,6021.31005859375,5994.18017578125,6004.6298828125,4642360000,-0.0141657486283526,-0.0309986415120024,-0.0555174180422278,-0.0763140701668486,-32.93017578125,0,1,0,0,0,60,-0.0763140701668486
2025-06-10,0,0,0,0,0,0,0,2025-06-10,6038.81005859375,6043.009765625,6000.27978515625,6009.91015625,4882880000,-0.0087571725443753,-0.0302869993749292,-0.0510014432778159,-0.068300538672568,16.56982421875,0,1,0,0,0,60,-0.068300538672568
2025-06-11,0,0,0,0,0,0,0,2025-06-11,6022.240234375,6059.39990234375,6002.31982421875,6049.3798828125,5111550000,-0.0193420286497155,-0.0409452983641118,-0.0573517829307467,-0.0728096618367656,-23.01953125,0,1,0,0,0,60,-0.0728096618367656
2025-06-12,0,0,0,0,0,0,0,2025-06-12,6045.259765625,6045.43017578125,6003.8798828125,6009.89990234375,4669500000,-0.0207044569773556,-0.0296502100203942,-0.0539159082178553,-0.0717608005803045,68.28955078125,0,1,0,0,0,60,-0.0717608005803045
2025-06-13,0,0,0,0,0,0,0,2025-06-13,5976.97021484375,6026.16015625,5963.2099609375,6000.56005859375,5258910000,-0.0367416293914778,-0.0399243442969787,-0.0618267638733824,-0.0849764883404504,-56.1396484375,0,1,0,0,0,60,-0.0849764883404504
2025-06-16,0,0,0,0,0,0,0,2025-06-16,6033.10986328125,6050.830078125,6004.0,6004.0,5111710000,-0.0266052988909935,-0.036746025385518,-0.0518301472793911,-0.0841537545495603,50.3896484375,0,1,0,0,0,60,-0.0841537545495603
2025-06-17,0,0,0,0,0,0,0,2025-06-17,5982.72021484375,6023.25,5974.7998046875,6012.14990234375,4955700000,-0.0392939146710976,-0.0474073153790642,-0.0562624975246611,-0.091364417522592,1.85009765625,0,1,0,0,0,60,-0.091364417522592
2025-06-18,0,0,0,0,0,0,0,2025-06-18,5980.8701171875,6018.25,5971.89013671875,5987.93017578125,5106470000,-0.0475335784478965,-0.044551281251248,-0.0412214244765192,-0.0959006555387537,13.0302734375,2,0,0,1,0,60,-0.0959006555387537
2025-06-20,0,0,0,0,0,0,0,2025-06-20,5967.83984375,6018.2001953125,5952.56005859375,5999.669921875,7451500000,-0.0420772037054003,-0.0479727739756571,-0.0572043496475586,-0.0967070007902063,-57.330078125,0,1,0,0,0,60,-0.0967070007902063
2025-06-23,0,0,0,0,0,0,0,2025-06-23,6025.169921875,6028.77001953125,5943.22998046875,5969.669921875,5597000000,-0.0321820662414856,-0.0350093296275499,-0.0435008345644641,-0.0871438889257546,-67.01025390625,0,1,0,0,0,60,-0.0871438889257546
2025-06-24,0,0,0,0,0,0,0,2025-06-24,6092.18017578125,6101.759765625,6059.25,6061.2099609375,5443690000,-0.0273147843528214,-0.0273831783423492,-0.0398546082270725,-0.0813906881729644,0.02001953125,0,1,0,0,0,60,-0.0813906881729644
2025-06-25,0,0,0,0,0,0,0,2025-06-25,6092.16015625,6108.509765625,6080.08984375,6104.22998046875,5171110000,-0.0299818493961694,-0.0325850374579562,-0.0390914580047319,-0.0858596652596612,-48.85986328125,0,1,0,0,0,60,-0.0858596652596612
2025-06-26,0,0,0,0,0,0,0,2025-06-26,6141.02001953125,6146.52001953125,6107.27001953125,6112.08984375,5308140000,-0.0189672080304724,-0.0247380043744386,-0.0388813071840682,-0.0825740400326797,-32.0498046875,0,1,0,0,0,60,-0.0825740400326797
2025-06-27,0,0,0,0,0,0,0,2025-06-27,6173.06982421875,6187.68017578125,6132.35009765625,6150.7001953125,7889350000,-0.0152332008439625,-0.0210178684637423,-0.0314398583111427,-0.0726837791853695,-31.88037109375,0,1,0,0,0,60,-0.0726837791853695
2025-06-30,0,0,0,0,0,0,0,2025-06-30,6204.9501953125,6215.080078125,6174.97021484375,6193.35986328125,5782900000,-0.0062157372751856,-0.0165889419538709,-0.0373593771826137,-0.0652337997183138,6.9404296875,0,1,0,0,0,60,-0.0652337997183138
2025-07-01,0,0,0,0,0,0,0,2025-07-01,6198.009765625,6210.77978515625,6177.97021484375,6187.25,6275310000,-0.010487479866399,-0.0253031394800971,-0.0415320477370276,-0.061578755191581,-29.41015625,0,1,0,0,0,60,-0.061578755191581
2025-07-02,0,0,0,0,0,0,0,2025-07-02,6227.419921875,6227.60009765625,6188.2900390625,6193.8798828125,5645710000,-0.0111062322822071,-0.0213614171301553,-0.0372758173763188,-0.0626578956303911,-51.93017578125,0,1,0,0,0,60,-0.0626578956303911
2025-07-03,0,0,0,0,0,0,0,2025-07-03,6279.35009765625,6284.64990234375,6246.4599609375,6246.4599609375,3378110000,-0.0027696558560886,-0.0171069330442256,-0.0264271314138111,-0.0573259010781138,49.3701171875,0,1,0,0,0,60,-0.0573259010781138
2025-07-07,0,0,0,0,0,0,0,2025-07-07,6229.97998046875,6262.06982421875,6201.0,6259.0400390625,5236740000,-0.0119925329891452,-0.0250071659189734,-0.0339843119161099,-0.068547914339983,4.4599609375,0,1,0,0,0,60,-0.068547914339983
2025-07-08,0,0,0,0,0,0,0,2025-07-08,6225.52001953125,6242.7001953125,6217.75,6234.02978515625,5739030000,-0.0133288686314346,-0.0228132225270991,-0.028987578982225,-0.0723686019857487,-37.73974609375,0,1,0,0,0,60,-0.0723686019857487
2025-07-09,0,0,0,0,0,0,0,2025-07-09,6263.259765625,6269.16015625,6231.43017578125,6243.330078125,4813340000,-0.015041947169357,-0.0156595480438169,-0.0207199159418858,-0.0673219304216224,-17.2001953125,0,1,0,0,0,60,-0.0673219304216224
2025-07-10,0,0,0,0,0,0,0,2025-07-10,6280.4599609375,6290.22021484375,6251.43994140625,6266.7998046875,5367350000,-0.013026178891097,-0.0092958746047063,-0.0140828207155727,-0.0648218713796732,20.7099609375,1,0,1,0,0,60,-0.0648218713796732
2025-07-11,0,0,0,0,0,0,0,2025-07-11,6259.75,6269.43994140625,6237.60009765625,6255.68017578125,4656210000,-0.020174893867938,0.0034851234915984,-0.032033869536565,-0.0712922609257993,-8.81005859375,1,0,1,0,0,60,-0.0712922609257993
2025-07-14,0,0,0,0,0,0,0,2025-07-14,6268.56005859375,6273.31005859375,6239.22021484375,6255.14990234375,4722250000,-0.018969377703267,-0.0096967559535586,-0.026518292348636,-0.0664269591345804,24.80029296875,1,0,1,0,0,60,-0.0664269591345804
2025-07-15,0,0,0,0,0,0,0,2025-07-15,6243.759765625,6302.0400390625,6241.68017578125,6295.2900390625,5133670000,-0.0199502265602791,-0.0087995720555896,-0.0343616207070628,-0.0755080804351248,-19.9404296875,1,0,1,0,0,60,-0.0755080804351248
2025-07-16,0,0,0,0,0,0,0,2025-07-16,6263.7001953125,6268.1201171875,6201.58984375,6254.5,5177460000,-0.0155903296537338,-0.0128225521161231,-0.0335883775590712,-0.069992869832577,-33.65966796875,1,0,1,0,0,60,-0.069992869832577
2025-07-17,0,0,0,0,0,0,0,2025-07-17,6297.35986328125,6304.68994140625,6262.27001953125,6263.39990234375,5512290000,-0.0066300184293839,-0.0067255736149447,-0.0314525388581347,-0.0389392631938203,0.56982421875,0,1,0,0,0,60,-0.0389392631938203
